path,io_s,preprocess_s,embedding_s,query_s,update_s,inference_s,postprocess_s,e2e_s,score,label,outputs
/home/awais/Datasets/benchmark_images/117-lobe_11_12-all_lights-2026_01_26_09_08_52.jpg,0.00016204699932131916,0.09278178200111142,,,,0.06746474600004149,0.010518056998989778,0.170926631999464,0.9993939399719238,,"{""raw"": ""results/20260126_162221_metauas/outputs/raw/117-lobe_11_12-all_lights-2026_01_26_09_08_52.jpg"", ""heatmap"": ""results/20260126_162221_metauas/outputs/heatmaps/117-lobe_11_12-all_lights-2026_01_26_09_08_52.png"", ""mask"": ""results/20260126_162221_metauas/outputs/masks/117-lobe_11_12-all_lights-2026_01_26_09_08_52.png"", ""raw_output"": ""results/20260126_162221_metauas/outputs/raw_output/117-lobe_11_12-all_lights-2026_01_26_09_08_52.npy""}"
/home/awais/Datasets/benchmark_images/118-journal_3-all_lights-2026_01_26_09_08_52.jpg,0.0001548429972899612,0.09324662300059572,,,,0.06293865800034837,0.006680704998871079,0.16302082899710513,0.4417273700237274,,"{""raw"": ""results/20260126_162221_metauas/outputs/raw/118-journal_3-all_lights-2026_01_26_09_08_52.jpg"", ""heatmap"": ""results/20260126_162221_metauas/outputs/heatmaps/118-journal_3-all_lights-2026_01_26_09_08_52.png"", ""mask"": ""results/20260126_162221_metauas/outputs/masks/118-journal_3-all_lights-2026_01_26_09_08_52.png"", ""raw_output"": ""results/20260126_162221_metauas/outputs/raw_output/118-journal_3-all_lights-2026_01_26_09_08_52.npy""}"
/home/awais/Datasets/benchmark_images/119-lobe_9_10-all_lights-2026_01_26_09_08_52.jpg,0.00016294899978674948,0.09900764399935724,,,,0.06554212700211792,0.010101256000780268,0.17481397600204218,0.768804132938385,,"{""raw"": ""results/20260126_162221_metauas/outputs/raw/119-lobe_9_10-all_lights-2026_01_26_09_08_52.jpg"", ""heatmap"": ""results/20260126_162221_metauas/outputs/heatmaps/119-lobe_9_10-all_lights-2026_01_26_09_08_52.png"", ""mask"": ""results/20260126_162221_metauas/outputs/masks/119-lobe_9_10-all_lights-2026_01_26_09_08_52.png"", ""raw_output"": ""results/20260126_162221_metauas/outputs/raw_output/119-lobe_9_10-all_lights-2026_01_26_09_08_52.npy""}"
/home/awais/Datasets/benchmark_images/12-lobe_3_4-all_lights-2026_01_26_09_08_25.jpg,0.0001733390017761849,0.1024120629990648,,,,0.06868585199845256,0.010084142999403412,0.18135539699869696,0.7649784088134766,,"{""raw"": ""results/20260126_162221_metauas/outputs/raw/12-lobe_3_4-all_lights-2026_01_26_09_08_25.jpg"", ""heatmap"": ""results/20260126_162221_metauas/outputs/heatmaps/12-lobe_3_4-all_lights-2026_01_26_09_08_25.png"", ""mask"": ""results/20260126_162221_metauas/outputs/masks/12-lobe_3_4-all_lights-2026_01_26_09_08_25.png"", ""raw_output"": ""results/20260126_162221_metauas/outputs/raw_output/12-lobe_3_4-all_lights-2026_01_26_09_08_25.npy""}"
/home/awais/Datasets/benchmark_images/120-lobe_11_12-all_lights-2026_01_26_09_08_52.jpg,0.0001530699992144946,0.09384246399713447,,,,0.06338966399925994,0.009973904998332728,0.16735910299394163,0.6775485277175903,,"{""raw"": ""results/20260126_162221_metauas/outputs/raw/120-lobe_11_12-all_lights-2026_01_26_09_08_52.jpg"", ""heatmap"": ""results/20260126_162221_metauas/outputs/heatmaps/120-lobe_11_12-all_lights-2026_01_26_09_08_52.png"", ""mask"": ""results/20260126_162221_metauas/outputs/masks/120-lobe_11_12-all_lights-2026_01_26_09_08_52.png"", ""raw_output"": ""results/20260126_162221_metauas/outputs/raw_output/120-lobe_11_12-all_lights-2026_01_26_09_08_52.npy""}"
/home/awais/Datasets/benchmark_images/121-journal_3-all_lights-2026_01_26_09_08_53.jpg,0.0001359980014967732,0.09916245799831813,,,,0.0664610019994143,0.008015699000679888,0.1737751569999091,0.6374938488006592,,"{""raw"": ""results/20260126_162221_metauas/outputs/raw/121-journal_3-all_lights-2026_01_26_09_08_53.jpg"", ""heatmap"": ""results/20260126_162221_metauas/outputs/heatmaps/121-journal_3-all_lights-2026_01_26_09_08_53.png"", ""mask"": ""results/20260126_162221_metauas/outputs/masks/121-journal_3-all_lights-2026_01_26_09_08_53.png"", ""raw_output"": ""results/20260126_162221_metauas/outputs/raw_output/121-journal_3-all_lights-2026_01_26_09_08_53.npy""}"
/home/awais/Datasets/benchmark_images/122-lobe_9_10-all_lights-2026_01_26_09_08_53.jpg,0.00018554200141807087,0.10002787999837892,,,,0.06411116199888056,0.012944160000188276,0.17726874399886583,0.9140723347663879,,"{""raw"": ""results/20260126_162221_metauas/outputs/raw/122-lobe_9_10-all_lights-2026_01_26_09_08_53.jpg"", ""heatmap"": ""results/20260126_162221_metauas/outputs/heatmaps/122-lobe_9_10-all_lights-2026_01_26_09_08_53.png"", ""mask"": ""results/20260126_162221_metauas/outputs/masks/122-lobe_9_10-all_lights-2026_01_26_09_08_53.png"", ""raw_output"": ""results/20260126_162221_metauas/outputs/raw_output/122-lobe_9_10-all_lights-2026_01_26_09_08_53.npy""}"
/home/awais/Datasets/benchmark_images/123-lobe_11_12-all_lights-2026_01_26_09_08_53.jpg,0.0001405870025337208,0.08971412000028067,,,,0.0645234050025465,0.008602502999565331,0.16298061500492622,0.9833005666732788,,"{""raw"": ""results/20260126_162221_metauas/outputs/raw/123-lobe_11_12-all_lights-2026_01_26_09_08_53.jpg"", ""heatmap"": ""results/20260126_162221_metauas/outputs/heatmaps/123-lobe_11_12-all_lights-2026_01_26_09_08_53.png"", ""mask"": ""results/20260126_162221_metauas/outputs/masks/123-lobe_11_12-all_lights-2026_01_26_09_08_53.png"", ""raw_output"": ""results/20260126_162221_metauas/outputs/raw_output/123-lobe_11_12-all_lights-2026_01_26_09_08_53.npy""}"
/home/awais/Datasets/benchmark_images/124-journal_3-all_lights-2026_01_26_09_08_53.jpg,0.00013810200107400306,0.08371834499848774,,,,0.0654884059986216,0.01191260300038266,0.161257455998566,0.8566448092460632,,"{""raw"": ""results/20260126_162221_metauas/outputs/raw/124-journal_3-all_lights-2026_01_26_09_08_53.jpg"", ""heatmap"": ""results/20260126_162221_metauas/outputs/heatmaps/124-journal_3-all_lights-2026_01_26_09_08_53.png"", ""mask"": ""results/20260126_162221_metauas/outputs/masks/124-journal_3-all_lights-2026_01_26_09_08_53.png"", ""raw_output"": ""results/20260126_162221_metauas/outputs/raw_output/124-journal_3-all_lights-2026_01_26_09_08_53.npy""}"
/home/awais/Datasets/benchmark_images/125-lobe_9_10-all_lights-2026_01_26_09_08_53.jpg,0.00013551699885283597,0.11114770800122642,,,,0.06782565100002103,0.008661494000989478,0.18777037000108976,0.9112707376480103,,"{""raw"": ""results/20260126_162221_metauas/outputs/raw/125-lobe_9_10-all_lights-2026_01_26_09_08_53.jpg"", ""heatmap"": ""results/20260126_162221_metauas/outputs/heatmaps/125-lobe_9_10-all_lights-2026_01_26_09_08_53.png"", ""mask"": ""results/20260126_162221_metauas/outputs/masks/125-lobe_9_10-all_lights-2026_01_26_09_08_53.png"", ""raw_output"": ""results/20260126_162221_metauas/outputs/raw_output/125-lobe_9_10-all_lights-2026_01_26_09_08_53.npy""}"
/home/awais/Datasets/benchmark_images/126-lobe_11_12-all_lights-2026_01_26_09_08_54.jpg,0.00014203899991116486,0.09576445099810371,,,,0.06328123700222932,0.007589961001940537,0.16677768800218473,0.8954521417617798,,"{""raw"": ""results/20260126_162221_metauas/outputs/raw/126-lobe_11_12-all_lights-2026_01_26_09_08_54.jpg"", ""heatmap"": ""results/20260126_162221_metauas/outputs/heatmaps/126-lobe_11_12-all_lights-2026_01_26_09_08_54.png"", ""mask"": ""results/20260126_162221_metauas/outputs/masks/126-lobe_11_12-all_lights-2026_01_26_09_08_54.png"", ""raw_output"": ""results/20260126_162221_metauas/outputs/raw_output/126-lobe_11_12-all_lights-2026_01_26_09_08_54.npy""}"
/home/awais/Datasets/benchmark_images/127-journal_3-all_lights-2026_01_26_09_08_54.jpg,0.00018608300160849467,0.08742132000043057,,,,0.0671867380006006,0.01207154399889987,0.16686568500153953,0.7224889397621155,,"{""raw"": ""results/20260126_162221_metauas/outputs/raw/127-journal_3-all_lights-2026_01_26_09_08_54.jpg"", ""heatmap"": ""results/20260126_162221_metauas/outputs/heatmaps/127-journal_3-all_lights-2026_01_26_09_08_54.png"", ""mask"": ""results/20260126_162221_metauas/outputs/masks/127-journal_3-all_lights-2026_01_26_09_08_54.png"", ""raw_output"": ""results/20260126_162221_metauas/outputs/raw_output/127-journal_3-all_lights-2026_01_26_09_08_54.npy""}"
/home/awais/Datasets/benchmark_images/128-lobe_9_10-all_lights-2026_01_26_09_08_54.jpg,0.00012073999823769554,0.0886629759988864,,,,0.07178285799818696,0.015996862002793932,0.17656343599810498,0.9280290007591248,,"{""raw"": ""results/20260126_162221_metauas/outputs/raw/128-lobe_9_10-all_lights-2026_01_26_09_08_54.jpg"", ""heatmap"": ""results/20260126_162221_metauas/outputs/heatmaps/128-lobe_9_10-all_lights-2026_01_26_09_08_54.png"", ""mask"": ""results/20260126_162221_metauas/outputs/masks/128-lobe_9_10-all_lights-2026_01_26_09_08_54.png"", ""raw_output"": ""results/20260126_162221_metauas/outputs/raw_output/128-lobe_9_10-all_lights-2026_01_26_09_08_54.npy""}"
/home/awais/Datasets/benchmark_images/129-lobe_11_12-all_lights-2026_01_26_09_08_54.jpg,0.00018594300127006136,0.08704502699765726,,,,0.06509429799916688,0.007404318999761017,0.15972958699785522,0.9751651883125305,,"{""raw"": ""results/20260126_162221_metauas/outputs/raw/129-lobe_11_12-all_lights-2026_01_26_09_08_54.jpg"", ""heatmap"": ""results/20260126_162221_metauas/outputs/heatmaps/129-lobe_11_12-all_lights-2026_01_26_09_08_54.png"", ""mask"": ""results/20260126_162221_metauas/outputs/masks/129-lobe_11_12-all_lights-2026_01_26_09_08_54.png"", ""raw_output"": ""results/20260126_162221_metauas/outputs/raw_output/129-lobe_11_12-all_lights-2026_01_26_09_08_54.npy""}"
/home/awais/Datasets/benchmark_images/13-pilot_surface_journal_1-all_lights-2026_01_26_09_08_25.jpg,8.976000026450492e-05,0.10668368900223868,,,,0.07181698299973505,0.013646081999468151,0.19223651400170638,0.9976367950439453,,"{""raw"": ""results/20260126_162221_metauas/outputs/raw/13-pilot_surface_journal_1-all_lights-2026_01_26_09_08_25.jpg"", ""heatmap"": ""results/20260126_162221_metauas/outputs/heatmaps/13-pilot_surface_journal_1-all_lights-2026_01_26_09_08_25.png"", ""mask"": ""results/20260126_162221_metauas/outputs/masks/13-pilot_surface_journal_1-all_lights-2026_01_26_09_08_25.png"", ""raw_output"": ""results/20260126_162221_metauas/outputs/raw_output/13-pilot_surface_journal_1-all_lights-2026_01_26_09_08_25.npy""}"
